iter	Passed	Remaining
6335	54112	31292
6336	54122	31284
6337	54133	31277
6338	54147	31271
6339	54157	31264
6340	54167	31256
6341	54178	31249
6342	54189	31242
6343	54203	31236
6344	54214	31229
6345	54224	31222
6346	54235	31215
6347	54249	31209
6348	54260	31202
6349	54271	31195
6350	54282	31188
6351	54293	31180
6352	54308	31176
6353	54319	31168
6354	54330	31162
6355	54342	31155
6356	54356	31150
6357	54366	31142
6358	54376	31134
6359	54387	31127
6360	54398	31120
6361	54411	31114
6362	54422	31106
6363	54433	31099
6364	54448	31095
6365	54465	31091
6366	54475	31083
6367	54485	31075
6368	54496	31068
6369	54517	31067
6370	54529	31060
6371	54540	31053
6372	54551	31046
6373	54562	31039
6374	54577	31034
6375	54587	31026
6376	54597	31018
6377	54607	31011
6378	54618	31003
6379	54631	30997
6380	54642	30990
6381	54655	30984
6382	54667	30977
6383	54679	30971
6384	54695	30966
6385	54706	30959
6386	54716	30951
6387	54727	30944
6388	54737	30937
6389	54752	30932
6390	54762	30924
6391	54772	30916
6392	54783	30909
6393	54797	30904
6394	54808	30896
6395	54818	30889
6396	54830	30882
6397	54840	30874
6398	54856	30870
6399	54868	30863
6400	54879	30856
6401	54889	30848
6402	54903	30843
6403	54909	30833
6404	54920	30825
6405	54931	30818
6406	54941	30810
6407	54955	30805
6408	54966	30798
6409	54977	30790
6410	54988	30783
6411	55002	30778
6412	55012	30770
6413	55023	30763
6414	55033	30755
6415	55043	30747
6416	55057	30741
6417	55068	30734
6418	55079	30727
6419	55090	30720
6420	55104	30714
6421	55115	30707
6422	55126	30699
6423	55136	30692
6424	55147	30685
6425	55163	30680
6426	55174	30673
6427	55185	30666
6428	55196	30658
6429	55211	30653
6430	55221	30646
6431	55231	30638
6432	55243	30631
6433	55259	30626
6434	55269	30619
6435	55280	30612
6436	55290	30604
6437	55301	30597
6438	55315	30591
6439	55326	30584
6440	55337	30576
6441	55347	30568
6442	55357	30561
6443	55373	30556
6444	55385	30550
6445	55396	30542
6446	55407	30535
6447	55423	30530
6448	55434	30523
6449	55444	30516
6450	55454	30508
6451	55465	30500
6452	55479	30495
6453	55489	30487
6454	55500	30480
6455	55511	30472
6456	55528	30468
6457	55539	30461
6458	55550	30454
6459	55560	30446
6460	55570	30438
6461	55586	30433
6462	55596	30426
6463	55607	30419
6464	55619	30412
6465	55634	30406
6466	55644	30399
6467	55654	30391
6468	55665	30384
6469	55679	30378
6470	55690	30370
6471	55700	30363
6472	55711	30356
6473	55722	30348
6474	55737	30343
6475	55748	30336
6476	55758	30328
6477	55769	30321
6478	55779	30313
6479	55795	30308
6480	55806	30301
6481	55817	30293
6482	55827	30286
6483	55842	30280
6484	55852	30273
6485	55864	30266
6486	55875	30258
6487	55885	30251
6488	55900	30245
6489	55910	30238
6490	55921	30231
6491	55932	30223
6492	55946	30218
6493	55957	30210
6494	55967	30202
6495	55977	30194
6496	55988	30187
6497	56002	30181
6498	56012	30173
6499	56022	30165
6500	56032	30158
6501	56043	30150
6502	56057	30145
6503	56068	30137
6504	56078	30129
6505	56091	30123
6506	56102	30116
6507	56117	30110
6508	56128	30103
6509	56139	30096
6510	56150	30089
6511	56164	30083
6512	56174	30075
6513	56184	30067
6514	56194	30059
6515	56205	30051
6516	56220	30046
6517	56230	30039
6518	56241	30031
6519	56251	30023
6520	56262	30016
6521	56277	30010
6522	56288	30003
6523	56298	29996
6524	56308	29988
6525	56322	29982
6526	56334	29975
6527	56345	29968
6528	56356	29960
6529	56367	29953
6530	56382	29948
6531	56393	29940
6532	56405	29933
6533	56417	29926
6534	56432	29921
6535	56442	29913
6536	56452	29905
6537	56463	29898
6538	56477	29892
6539	56488	29885
6540	56500	29878
6541	56511	29871
6542	56521	29863
6543	56536	29857
6544	56547	29850
6545	56558	29843
6546	56569	29835
6547	56583	29829
6548	56594	29822
6549	56604	29814
6550	56615	29807
6551	56626	29799
6552	56640	29793
6553	56651	29786
6554	56661	29778
6555	56671	29770
6556	56685	29765
6557	56696	29757
6558	56707	29749
6559	56716	29741
6560	56726	29733
6561	56741	29728
6562	56751	29720
6563	56762	29713
6564	56773	29705
6565	56784	29697
6566	56799	29692
6567	56809	29685
6568	56821	29677
6569	56832	29670
6570	56847	29665
6571	56858	29657
6572	56869	29650
6573	56879	29642
6574	56895	29637
6575	56907	29630
6576	56919	29623
6577	56930	29616
6578	56943	29609
6579	56956	29603
6580	56966	29595
6581	56977	29588
6582	56987	29580
6583	56998	29572
6584	57010	29565
6585	57021	29558
6586	57031	29550
6587	57042	29543
6588	57052	29534
6589	57062	29527
6590	57072	29519
6591	57083	29511
6592	57098	29506
6593	57109	29498
6594	57119	29490
6595	57130	29483
6596	57141	29475
6597	57156	29470
6598	57166	29462
6599	57177	29455
6600	57188	29447
6601	57203	29442
6602	57214	29434
6603	57225	29427
6604	57235	29419
6605	57246	29411
6606	57261	29406
6607	57272	29398
6608	57282	29390
6609	57292	29382
6610	57303	29375
6611	57318	29369
6612	57327	29361
6613	57338	29354
6614	57349	29346
6615	57365	29341
6616	57376	29334
6617	57387	29326
6618	57398	29319
6619	57412	29313
6620	57423	29305
6621	57433	29297
6622	57443	29290
6623	57455	29282
6624	57469	29276
6625	57480	29269
6626	57491	29262
6627	57502	29254
6628	57516	29248
6629	57526	29240
6630	57536	29232
6631	57547	29224
6632	57558	29217
6633	57573	29212
6634	57583	29204
6635	57594	29196
6636	57605	29188
6637	57615	29181
6638	57629	29175
6639	57641	29167
6640	57652	29160
6641	57663	29152
6642	57677	29147
6643	57689	29139
6644	57700	29132
6645	57711	29124
6646	57725	29118
6647	57735	29110
6648	57745	29103
6649	57756	29095
6650	57768	29088
6651	57783	29083
6652	57794	29075
6653	57808	29069
6654	57820	29062
6655	57837	29057
6656	57847	29050
6657	57858	29042
6658	57869	29034
6659	57884	29028
6660	57894	29021
6661	57904	29013
6662	57915	29005
6663	57926	28998
6664	57941	28992
6665	57952	28984
6666	57964	28977
6667	57975	28970
6668	57988	28963
6669	57999	28956
6670	58011	28949
6671	58021	28941
6672	58032	28933
6673	58045	28927
6674	58055	28919
6675	58066	28911
6676	58077	28903
6677	58088	28896
6678	58102	28890
6679	58113	28882
6680	58123	28874
6681	58135	28867
6682	58150	28861
6683	58161	28854
6684	58171	28846
6685	58182	28838
6686	58192	28830
6687	58206	28824
6688	58216	28816
6689	58227	28809
6690	58238	28801
6691	58248	28793
6692	58257	28784
6693	58266	28776
6694	58279	28769
6695	58290	28762
6696	58301	28754
6697	58312	28747
6698	58327	28741
6699	58338	28733
6700	58348	28726
6701	58359	28718
6702	58369	28710
6703	58384	28704
6704	58395	28697
6705	58406	28689
6706	58417	28681
6707	58427	28673
6708	58442	28667
6709	58453	28660
6710	58463	28652
6711	58474	28645
6712	58488	28638
6713	58499	28631
6714	58510	28623
6715	58521	28615
6716	58531	28608
6717	58546	28602
6718	58556	28593
6719	58566	28586
6720	58577	28578
6721	58588	28570
6722	58601	28564
6723	58612	28556
6724	58623	28548
6725	58634	28541
6726	58643	28533
6727	58657	28526
6728	58668	28518
6729	58678	28511
6730	58690	28503
6731	58701	28496
6732	58715	28489
6733	58726	28482
6734	58736	28474
6735	58746	28466
6736	58756	28458
6737	58770	28451
6738	58780	28443
6739	58791	28436
6740	58801	28428
6741	58811	28420
6742	58825	28413
6743	58836	28406
6744	58847	28398
6745	58858	28390
6746	58869	28383
6747	58882	28376
6748	58894	28369
6749	58905	28361
6750	58915	28353
6751	58925	28345
6752	58939	28339
6753	58951	28332
6754	58962	28324
6755	58973	28317
6756	58987	28311
6757	58999	28303
6758	59010	28296
6759	59021	28288
6760	59036	28282
6761	59047	28274
6762	59058	28267
6763	59069	28259
6764	59084	28253
6765	59095	28246
6766	59105	28238
6767	59116	28230
6768	59127	28222
6769	59143	28217
6770	59154	28209
6771	59164	28201
6772	59175	28194
6773	59189	28188
6774	59200	28180
6775	59211	28172
6776	59222	28164
6777	59236	28158
6778	59248	28151
6779	59259	28143
6780	59269	28135
6781	59279	28127
6782	59294	28121
6783	59304	28113
6784	59314	28105
6785	59325	28097
6786	59340	28091
6787	59350	28084
6788	59361	28076
6789	59372	28068
6790	59384	28061
6791	59396	28054
6792	59407	28046
6793	59418	28039
6794	59429	28031
6795	59444	28025
6796	59453	28016
6797	59464	28008
6798	59473	28000
6799	59486	27993
6800	59502	27988
6801	59513	27980
6802	59524	27972
6803	59538	27966
6804	59549	27959
6805	59560	27951
6806	59571	27943
6807	59582	27935
6808	59596	27929
6809	59606	27921
6810	59617	27913
6811	59628	27906
6812	59643	27900
6813	59654	27892
6814	59665	27884
6815	59676	27876
6816	59690	27870
6817	59701	27863
6818	59712	27855
6819	59722	27847
6820	59733	27839
6821	59748	27833
6822	59759	27825
6823	59770	27818
6824	59781	27810
6825	59796	27804
6826	59807	27797
6827	59818	27789
6828	59830	27781
6829	59841	27774
6830	59855	27767
6831	59866	27760
6832	59877	27752
6833	59888	27744
6834	59902	27738
6835	59913	27730
6836	59923	27722
6837	59934	27714
6838	59949	27708
6839	59960	27701
6840	59972	27693
6841	59983	27686
6842	59999	27680
6843	60010	27672
6844	60020	27664
6845	60030	27656
6846	60041	27648
6847	60055	27642
6848	60065	27634
6849	60077	27626
6850	60088	27618
6851	60103	27613
6852	60114	27605
6853	60124	27597
6854	60135	27589
6855	60145	27581
6856	60160	27575
6857	60171	27567
6858	60182	27559
6859	60193	27551
6860	60206	27545
6861	60217	27537
6862	60228	27529
6863	60239	27521
6864	60252	27515
6865	60265	27508
6866	60277	27500
6867	60288	27493
6868	60299	27485
6869	60313	27479
6870	60324	27471
6871	60334	27462
6872	60344	27455
6873	60360	27449
6874	60369	27440
6875	60381	27433
6876	60392	27425
6877	60402	27417
6878	60416	27410
6879	60426	27402
6880	60436	27394
6881	60447	27386
6882	60458	27378
6883	60472	27372
6884	60482	27364
6885	60493	27356
6886	60504	27348
6887	60515	27340
6888	60529	27334
6889	60540	27326
6890	60551	27318
6891	60562	27311
6892	60578	27305
6893	60589	27297
6894	60600	27290
6895	60611	27282
6896	60626	27276
6897	60637	27268
6898	60648	27260
6899	60659	27252
6900	60674	27246
6901	60685	27239
6902	60696	27231
6903	60706	27223
6904	60721	27217
6905	60732	27209
6906	60743	27201
6907	60753	27193
6908	60763	27184
6909	60778	27178
6910	60789	27171
6911	60800	27163
6912	60811	27155
6913	60825	27148
6914	60834	27140
6915	60845	27132
6916	60855	27124
6917	60866	27116
6918	60881	27110
6919	60891	27102
6920	60902	27093
6921	60912	27086
6922	60922	27077
6923	60937	27071
6924	60948	27063
6925	60960	27056
6926	60971	27048
6927	60985	27042
6928	60995	27033
6929	61006	27025
6930	61017	27018
6931	61027	27010
6932	61043	27004
6933	61053	26996
6934	61065	26988
6935	61076	26980
6936	61090	26974
6937	61101	26966
6938	61112	26958
6939	61123	26950
6940	61139	26945
6941	61150	26937
6942	61161	26929
6943	61172	26921
6944	61187	26915
6945	61198	26907
6946	61210	26900
6947	61220	26891
6948	61236	26886
6949	61246	26877
6950	61257	26870
6951	61268	26862
6952	61282	26855
6953	61293	26848
6954	61304	26839
6955	61314	26831
6956	61325	26823
6957	61339	26817
6958	61350	26809
6959	61361	26801
6960	61376	26795
6961	61391	26789
6962	61401	26781
6963	61411	26772
6964	61422	26764
6965	61433	26756
6966	61446	26749
6967	61457	26742
6968	61468	26734
6969	61478	26726
6970	61490	26718
6971	61504	26712
6972	61515	26703
6973	61525	26695
6974	61536	26687
6975	61550	26681
6976	61561	26673
6977	61571	26665
6978	61582	26657
6979	61593	26649
6980	61608	26643
6981	61619	26635
6982	61630	26627
6983	61640	26619
6984	61655	26612
6985	61666	26605
6986	61677	26597
6987	61688	26589
6988	61702	26582
6989	61713	26574
6990	61724	26566
6991	61734	26558
6992	61749	26552
6993	61760	26544
6994	61771	26536
6995	61782	26528
6996	61795	26521
6997	61808	26514
6998	61819	26506
6999	61830	26498
7000	61840	26490
7001	61855	26484
7002	61865	26476
7003	61876	26467
7004	61886	26459
7005	61896	26451
7006	61912	26445
7007	61922	26437
7008	61932	26429
7009	61943	26420
7010	61953	26412
7011	61967	26406
7012	61978	26398
7013	61988	26389
7014	61999	26381
7015	62012	26374
7016	62024	26367
7017	62034	26359
7018	62046	26351
7019	62060	26344
7020	62071	26336
7021	62082	26328
7022	62093	26320
7023	62106	26313
7024	62117	26305
7025	62128	26298
7026	62139	26290
7027	62150	26282
7028	62165	26275
7029	62176	26267
7030	62186	26259
7031	62197	26251
7032	62211	26244
7033	62222	26237
7034	62232	26228
7035	62243	26220
7036	62254	26212
7037	62268	26206
7038	62278	26197
7039	62289	26189
7040	62299	26181
7041	62310	26173
7042	62324	26166
7043	62334	26158
7044	62346	26150
7045	62357	26142
7046	62371	26136
7047	62382	26128
7048	62395	26121
7049	62407	26113
7050	62421	26106
7051	62432	26099
7052	62443	26091
7053	62457	26084
7054	62469	26076
7055	62484	26070
7056	62494	26062
7057	62504	26054
7058	62515	26045
7059	62530	26039
7060	62540	26031
7061	62551	26023
7062	62562	26015
7063	62572	26007
7064	62586	26000
7065	62597	25992
7066	62607	25983
7067	62618	25975
7068	62628	25967
7069	62643	25961
7070	62654	25953
7071	62665	25945
7072	62676	25937
7073	62694	25932
7074	62706	25924
7075	62717	25916
7076	62727	25908
7077	62742	25901
7078	62753	25894
7079	62765	25886
7080	62776	25878
7081	62791	25871
7082	62800	25863
7083	62811	25855
7084	62821	25846
7085	62831	25838
7086	62847	25832
7087	62857	25824
7088	62868	25816
7089	62878	25807
7090	62889	25799
7091	62903	25792
7092	62913	25784
7093	62924	25776
7094	62935	25768
7095	62945	25760
7096	62957	25752
7097	62968	25744
7098	62978	25736
7099	62989	25727
7100	62999	25719
7101	63013	25712
7102	63023	25704
7103	63034	25696
7104	63047	25689
7105	63058	25681
7106	63073	25674
7107	63083	25666
7108	63094	25658
7109	63106	25650
7110	63121	25644
7111	63133	25636
7112	63143	25628
7113	63154	25620
7114	63164	25612
7115	63180	25605
7116	63191	25597
7117	63202	25589
7118	63211	25581
7119	63225	25574
7120	63236	25566
7121	63247	25558
7122	63258	25550
7123	63269	25542
7124	63283	25535
7125	63294	25527
7126	63306	25519
7127	63316	25511
7128	63331	25504
7129	63342	25496
7130	63352	25488
7131	63362	25480
7132	63373	25471
7133	63388	25465
7134	63398	25457
7135	63410	25449
7136	63420	25440
7137	63430	25432
7138	63446	25426
7139	63456	25418
7140	63467	25409
7141	63477	25401
7142	63491	25394
7143	63502	25386
7144	63513	25378
7145	63524	25370
7146	63535	25362
7147	63549	25355
7148	63560	25347
7149	63570	25339
7150	63581	25331
7151	63596	25324
7152	63607	25316
7153	63618	25308
7154	63628	25300
7155	63639	25292
7156	63654	25285
7157	63665	25277
7158	63676	25269
7159	63687	25261
7160	63700	25254
7161	63710	25245
7162	63721	25237
7163	63734	25230
7164	63745	25222
7165	63760	25215
7166	63770	25207
7167	63781	25199
7168	63794	25192
7169	63804	25183
7170	63813	25174
7171	63827	25168
7172	63839	25160
7173	63850	25152
7174	63861	25144
7175	63879	25138
7176	63889	25130
7177	63900	25122
7178	63910	25113
7179	63922	25106
7180	63937	25099
7181	63948	25091
7182	63958	25083
7183	63969	25074
7184	63979	25066
7185	63993	25059
7186	64004	25051
7187	64013	25042
7188	64026	25035
7189	64038	25027
7190	64052	25020
7191	64063	25012
7192	64074	25004
7193	64084	24996
7194	64099	24989
7195	64110	24981
7196	64121	24973
7197	64132	24965
7198	64146	24958
7199	64157	24949
7200	64167	24941
7201	64177	24933
7202	64188	24924
7203	64203	24918
7204	64214	24910
7205	64224	24902
7206	64235	24893
7207	64249	24887
7208	64259	24878
7209	64270	24870
7210	64281	24862
7211	64292	24853
7212	64305	24846
7213	64316	24838
7214	64326	24830
7215	64336	24821
7216	64347	24813
7217	64362	24806
7218	64372	24798
7219	64383	24790
7220	64394	24782
7221	64410	24775
7222	64420	24767
7223	64431	24759
7224	64442	24751
7225	64453	24743
7226	64467	24736
7227	64479	24728
7228	64489	24719
7229	64501	24712
7230	64515	24705
7231	64527	24697
7232	64538	24689
7233	64549	24681
7234	64559	24672
7235	64573	24665
7236	64584	24657
7237	64595	24649
7238	64605	24641
7239	64616	24632
7240	64632	24626
7241	64643	24618
7242	64655	24610
7243	64666	24602
7244	64680	24595
7245	64691	24587
7246	64702	24579
7247	64712	24570
7248	64723	24562
7249	64738	24555
7250	64749	24547
7251	64760	24539
7252	64771	24531
7253	64781	24523
7254	64795	24516
7255	64807	24508
7256	64817	24499
7257	64828	24491
7258	64842	24484
7259	64852	24475
7260	64863	24467
7261	64873	24459
7262	64885	24451
7263	64900	24444
7264	64911	24436
7265	64921	24428
7266	64931	24419
7267	64941	24411
7268	64954	24403
7269	64964	24395
7270	64975	24387
7271	64986	24378
7272	65000	24371
7273	65011	24363
7274	65022	24355
7275	65032	24347
7276	65044	24339
7277	65059	24332
7278	65070	24324
7279	65082	24316
7280	65092	24308
7281	65106	24301
7282	65117	24292
7283	65127	24284
7284	65137	24275
7285	65149	24267
7286	65161	24260
7287	65172	24251
7288	65182	24243
7289	65193	24235
7290	65207	24228
7291	65219	24220
7292	65230	24212
7293	65240	24203
7294	65251	24195
7295	65266	24188
7296	65277	24180
7297	65288	24172
7298	65298	24163
7299	65314	24157
7300	65324	24148
7301	65335	24140
7302	65345	24131
7303	65356	24123
7304	65370	24116
7305	65381	24108
7306	65391	24100
7307	65402	24091
7308	65415	24084
7309	65426	24076
7310	65437	24068
7311	65448	24059
7312	65458	24051
7313	65473	24044
7314	65482	24035
7315	65492	24027
7316	65502	24018
7317	65513	24010
7318	65527	24003
7319	65537	23994
7320	65548	23986
7321	65559	23978
7322	65573	23971
7323	65584	23962
7324	65594	23954
7325	65605	23946
7326	65617	23938
7327	65632	23931
7328	65643	23923
7329	65653	23914
7330	65664	23906
7331	65677	23899
7332	65688	23890
7333	65699	23882
7334	65710	23874
7335	65722	23866
7336	65737	23859
7337	65748	23851
7338	65758	23843
7339	65768	23834
7340	65780	23826
7341	65795	23819
7342	65806	23811
7343	65816	23802
7344	65827	23794
7345	65841	23787
7346	65852	23779
7347	65864	23771
7348	65875	23763
7349	65889	23756
7350	65899	23747
7351	65910	23739
7352	65921	23730
7353	65931	23722
7354	65945	23715
7355	65955	23706
7356	65966	23698
7357	65976	23689
7358	65987	23681
7359	66001	23674
7360	66012	23666
7361	66024	23658
7362	66036	23650
7363	66047	23642
7364	66061	23635
7365	66073	23627
7366	66084	23618
7367	66095	23610
7368	66109	23603
7369	66119	23594
7370	66130	23586
7371	66140	23578
7372	66151	23569
7373	66165	23562
7374	66178	23554
7375	66189	23546
7376	66200	23538
7377	66211	23530
7378	66224	23522
7379	66235	23514
7380	66245	23506
7381	66256	23497
7382	66270	23490
7383	66281	23482
7384	66292	23474
7385	66303	23465
7386	66314	23457
7387	66328	23450
7388	66338	23441
7389	66349	23433
7390	66359	23424
7391	66370	23416
7392	66387	23410
7393	66398	23401
7394	66409	23393
7395	66419	23385
7396	66434	23378
7397	66447	23370
7398	66458	23362
7399	66469	23354
7400	66483	23346
7401	66493	23338
7402	66503	23329
7403	66514	23321
7404	66524	23312
7405	66538	23305
7406	66549	23297
7407	66560	23289
7408	66571	23280
7409	66586	23273
7410	66597	23265
7411	66606	23256
7412	66617	23248
7413	66628	23239
7414	66643	23233
7415	66653	23224
7416	66664	23216
7417	66675	23207
7418	66686	23199
7419	66699	23192
7420	66711	23184
7421	66723	23176
7422	66734	23167
7423	66749	23160
7424	66760	23152
7425	66771	23144
7426	66782	23135
7427	66793	23127
7428	66807	23120
7429	66818	23112
7430	66829	23104
7431	66840	23095
7432	66854	23088
7433	66864	23079
7434	66875	23071
7435	66885	23062
7436	66895	23054
7437	66913	23048
7438	66926	23040
7439	66937	23032
7440	66949	23024
7441	66961	23016
7442	66973	23008
7443	66984	23000
7444	66995	22991
7445	67006	22983
7446	67017	22975
7447	67029	22966
7448	67039	22958
7449	67050	22950
7450	67061	22941
7451	67072	22933
7452	67085	22925
7453	67098	22918
7454	67109	22909
7455	67119	22901
7456	67130	22893
7457	67146	22886
7458	67157	22878
7459	67167	22869
7460	67178	22861
7461	67192	22853
7462	67202	22845
7463	67213	22836
7464	67224	22828
7465	67235	22819
7466	67250	22813
7467	67261	22804
7468	67272	22796
7469	67284	22788
7470	67302	22782
7471	67313	22774
7472	67322	22765
7473	67334	22757
7474	67348	22749
7475	67359	22741
7476	67369	22732
7477	67381	22724
7478	67395	22717
7479	67406	22709
7480	67417	22700
7481	67428	22692
7482	67438	22683
7483	67453	22676
7484	67464	22668
7485	67475	22660
7486	67486	22651
7487	67500	22644
7488	67511	22636
7489	67521	22627
7490	67532	22619
7491	67547	22611
7492	67558	22603
7493	67569	22595
7494	67581	22587
7495	67594	22579
7496	67605	22571
7497	67616	22562
7498	67626	22554
7499	67637	22545
7500	67654	22539
7501	67665	22531
7502	67675	22522
7503	67686	22514
7504	67698	22505
7505	67711	22498
7506	67722	22490
7507	67733	22481
7508	67744	22473
7509	67757	22465
7510	67768	22457
7511	67779	22448
7512	67790	22440
7513	67805	22433
7514	67816	22425
7515	67827	22416
7516	67838	22408
7517	67849	22399
7518	67863	22392
7519	67874	22384
7520	67885	22375
7521	67896	22367
7522	67909	22359
7523	67920	22351
7524	67931	22342
7525	67941	22334
7526	67951	22325
7527	67966	22318
7528	67977	22310
7529	67993	22303
7530	68005	22295
7531	68019	22287
7532	68030	22279
7533	68040	22270
7534	68051	22262
7535	68066	22255
7536	68076	22246
7537	68087	22238
7538	68098	22229
7539	68111	22221
7540	68124	22214
7541	68135	22206
7542	68147	22197
7543	68158	22189
7544	68172	22182
7545	68184	22173
7546	68195	22165
7547	68206	22157
7548	68216	22148
7549	68231	22141
7550	68241	22132
7551	68252	22124
7552	68262	22115
7553	68272	22106
7554	68287	22099
7555	68297	22091
7556	68308	22082
7557	68319	22074
7558	68329	22065
7559	68345	22058
7560	68356	22050
7561	68367	22041
7562	68377	22033
7563	68392	22025
7564	68403	22017
7565	68415	22009
7566	68430	22002
7567	68441	21993
7568	68452	21985
7569	68464	21977
7570	68474	21968
7571	68490	21961
7572	68499	21952
7573	68509	21944
7574	68520	21935
7575	68531	21927
7576	68545	21919
7577	68555	21911
7578	68566	21902
7579	68578	21894
7580	68592	21886
7581	68602	21878
7582	68613	21869
7583	68623	21861
7584	68638	21853
7585	68648	21845
7586	68659	21836
7587	68670	21828
7588	68682	21820
7589	68697	21813
7590	68709	21804
7591	68720	21796
7592	68730	21787
7593	68744	21780
7594	68754	21771
7595	68765	21763
7596	68776	21754
7597	68786	21745
7598	68801	21738
7599	68812	21730
7600	68823	21721
7601	68834	21713
7602	68848	21705
7603	68859	21697
7604	68870	21689
7605	68881	21680
7606	68893	21672
7607	68906	21664
7608	68918	21656
7609	68929	21648
7610	68940	21639
7611	68953	21631
7612	68964	21623
7613	68975	21614
7614	68986	21606
7615	69001	21599
7616	69013	21591
7617	69024	21582
7618	69035	21574
7619	69050	21566
7620	69060	21558
7621	69071	21549
7622	69082	21541
7623	69094	21532
7624	69106	21524
7625	69117	21516
7626	69128	21508
7627	69139	21499
7628	69154	21492
7629	69165	21483
7630	69176	21475
7631	69187	21467
7632	69201	21459
7633	69212	21450
7634	69222	21442
7635	69232	21433
7636	69243	21425
7637	69257	21417
7638	69269	21409
7639	69280	21400
7640	69291	21392
7641	69305	21384
7642	69316	21376
7643	69327	21367
7644	69337	21359
7645	69348	21350
7646	69363	21343
7647	69374	21334
7648	69384	21326
7649	69394	21317
7650	69409	21310
7651	69420	21301
7652	69431	21292
7653	69442	21284
7654	69453	21276
7655	69467	21268
7656	69478	21259
7657	69488	21251
7658	69498	21242
7659	69510	21234
7660	69527	21227
7661	69538	21219
7662	69548	21210
7663	69559	21201
7664	69573	21194
7665	69584	21185
7666	69595	21177
7667	69606	21168
7668	69617	21160
7669	69632	21153
7670	69643	21144
7671	69654	21136
7672	69666	21127
7673	69682	21120
7674	69694	21112
7675	69705	21104
7676	69715	21095
7677	69730	21087
7678	69741	21079
7679	69751	21070
7680	69762	21062
7681	69772	21053
7682	69787	21046
7683	69797	21037
7684	69808	21028
7685	69818	21020
7686	69833	21012
7687	69843	21003
7688	69855	20995
7689	69865	20986
7690	69876	20978
7691	69891	20971
7692	69900	20962
7693	69911	20953
7694	69921	20944
7695	69932	20936
7696	69946	20928
7697	69957	20919
7698	69967	20911
7699	69977	20902
7700	69989	20894
7701	70003	20886
7702	70014	20878
7703	70025	20869
7704	70036	20860
7705	70046	20852
7706	70060	20844
7707	70071	20835
7708	70081	20827
7709	70092	20818
7710	70103	20810
7711	70118	20802
7712	70129	20794
7713	70140	20785
7714	70151	20777
7715	70165	20769
7716	70177	20761
7717	70188	20752
7718	70198	20743
7719	70212	20736
7720	70223	20727
7721	70235	20719
7722	70246	20711
7723	70257	20702
7724	70268	20694
7725	70278	20685
7726	70288	20676
7727	70298	20667
7728	70308	20658
7729	70319	20650
7730	70333	20642
7731	70344	20633
7732	70356	20625
7733	70367	20617
7734	70376	20607
7735	70384	20598
7736	70392	20589
7737	70400	20579
7738	70410	20570
7739	70419	20561
7740	70427	20552
7741	70436	20543
7742	70444	20533
7743	70452	20524
7744	70461	20515
7745	70469	20505
7746	70478	20496
7747	70486	20487
7748	70494	20477
7749	70503	20468
7750	70513	20459
7751	70521	20450
7752	70530	20441
7753	70538	20431
7754	70546	20422
7755	70554	20413
7756	70563	20403
7757	70571	20394
7758	70579	20385
7759	70587	20375
7760	70595	20366
7761	70603	20357
7762	70612	20347
7763	70620	20338
7764	70628	20328
7765	70636	20319
7766	70644	20310
7767	70653	20301
7768	70661	20291
7769	70669	20282
7770	70678	20273
7771	70686	20263
7772	70694	20254
7773	70703	20245
7774	70711	20235
7775	70719	20226
7776	70728	20217
7777	70736	20207
7778	70745	20198
7779	70754	20189
7780	70762	20180
7781	70770	20170
7782	70778	20161
7783	70786	20151
7784	70794	20142
7785	70803	20133
7786	70812	20124
7787	70820	20114
7788	70828	20105
7789	70836	20096
7790	70844	20086
7791	70853	20077
7792	70861	20068
7793	70869	20058
7794	70878	20049
7795	70885	20040
7796	70894	20030
7797	70902	20021
7798	70910	20012
7799	70919	20002
7800	70927	19993
7801	70935	19984
7802	70943	19974
7803	70951	19965
7804	70959	19956
7805	70967	19946
7806	70976	19937
7807	70984	19927
7808	70992	19918
7809	71001	19909
7810	71009	19900
7811	71017	19890
7812	71025	19881
7813	71034	19872
7814	71042	19862
7815	71050	19853
7816	71058	19844
7817	71066	19834
7818	71075	19825
7819	71083	19816
7820	71091	19806
7821	71099	19797
7822	71107	19787
7823	71116	19778
7824	71123	19769
7825	71131	19759
7826	71140	19750
7827	71148	19741
7828	71156	19731
7829	71165	19722
7830	71173	19713
7831	71181	19703
7832	71189	19694
7833	71197	19685
7834	71205	19675
7835	71213	19666
7836	71222	19657
7837	71230	19647
7838	71237	19638
7839	71246	19629
7840	71254	19619
7841	71263	19610
7842	71271	19601
7843	71279	19591
7844	71287	19582
7845	71295	19573
7846	71304	19563
7847	71311	19554
7848	71320	19545
7849	71328	19535
7850	71336	19526
7851	71344	19517
7852	71352	19507
7853	71360	19498
7854	71369	19489
7855	71377	19479
7856	71385	19470
7857	71393	19461
7858	71402	19451
7859	71410	19442
7860	71418	19433
7861	71426	19423
7862	71434	19414
7863	71442	19405
7864	71450	19395
7865	71458	19386
7866	71466	19376
7867	71474	19367
7868	71482	19358
7869	71491	19349
7870	71499	19339
7871	71508	19330
7872	71523	19323
7873	71532	19313
7874	71543	19305
7875	71555	19296
7876	71563	19287
7877	71571	19278
7878	71579	19268
7879	71587	19259
7880	71595	19250
7881	71604	19241
7882	71612	19231
7883	71620	19222
7884	71628	19212
7885	71637	19203
7886	71645	19194
7887	71654	19185
7888	71663	19176
